,year,solicitation,solicitation_date_gen,employees,Special.x,Open.x,Pitch.x,prev_award,phase,select,Current.Financing.Status,cost
362,2018,18.2,7/15/2018,64,1,0,0,1,I,1,NA,49985
363,2018,18.2,7/15/2018,115,1,0,0,1,I,1,NA,49968
364,2018,18.2,7/15/2018,73,1,0,0,1,I,1,NA,49968
365,2018,18.2,7/15/2018,40,1,0,0,1,I,1,NA,49969
366,2018,18.2,7/15/2018,197,1,0,0,1,I,1,NA,49994
367,2018,18.2,7/15/2018,15,1,0,0,0,I,0,NA,49121
368,2018,18.2,7/15/2018,270,1,0,0,1,I,1,NA,49974
369,2018,18.2,7/15/2018,90,1,0,0,1,I,1,NA,49624
370,2018,18.2,7/15/2018,2,1,0,0,1,I,1,NA,49991
371,2018,18.2,7/15/2018,10,1,0,0,1,I,1,Accelerator/Incubator Backed,50000
372,2018,18.2,7/15/2018,26,1,0,0,1,I,1,NA,49981
373,2018,18.2,7/15/2018,2,1,0,0,0,I,0,NA,49600
374,2018,18.2,7/15/2018,5,1,0,0,0,I,0,NA,49999
375,2018,18.2,7/15/2018,3,1,0,0,1,I,1,NA,38346
376,2018,18.2,7/15/2018,372,1,0,0,1,I,1,NA,49991
377,2018,18.2,7/15/2018,8,1,0,0,1,I,1,NA,49918
378,2018,18.2,7/15/2018,39,1,0,0,1,I,1,NA,49957
379,2018,18.2,7/15/2018,1,1,0,0,0,I,0,NA,29280
380,2018,18.2,7/15/2018,50,1,0,0,0,I,0,NA,49986
381,2018,18.2,7/15/2018,32,1,0,0,1,I,1,NA,49978
382,2018,18.2,7/15/2018,100,1,0,0,1,I,1,NA,49862
383,2018,18.2,7/15/2018,3,1,0,0,0,I,0,NA,38000
384,2018,18.2,7/15/2018,165,1,0,0,1,I,1,NA,50000
385,2018,18.2,7/15/2018,1,1,0,0,0,I,0,NA,49990
386,2018,18.2,7/15/2018,372,1,0,0,1,I,1,NA,49989
387,2018,18.2,7/15/2018,41,1,0,0,1,I,1,NA,50000
388,2018,18.2,7/15/2018,6,1,0,0,1,I,1,NA,50000
389,2018,18.2,7/15/2018,80,1,0,0,1,I,1,NA,49981
390,2018,18.2,7/15/2018,13,1,0,0,1,I,1,NA,49995
391,2018,18.2,7/15/2018,26,1,0,0,1,I,1,NA,49999
392,2018,18.2,7/15/2018,1,1,0,0,0,I,0,NA,49996
393,2018,18.2,7/15/2018,8,1,0,0,0,I,1,NA,49911
394,2018,18.2,7/15/2018,2,1,0,0,0,I,0,NA,50000
395,2018,18.2,7/15/2018,163,1,0,0,1,I,1,Corporate Backed or Acquired,50000
396,2018,18.2,7/15/2018,4,1,0,0,1,I,1,NA,49998
397,2018,18.2,7/15/2018,8,1,0,0,1,I,1,NA,49999
398,2018,18.2,7/15/2018,275,1,0,0,0,I,0,NA,50000
399,2018,18.2,7/15/2018,40,1,0,0,0,I,0,NA,49558
400,2018,18.2,7/15/2018,15,1,0,0,0,I,0,NA,49998
401,2018,18.2,7/15/2018,73,1,0,0,1,I,1,NA,49996
402,2018,18.2,7/15/2018,10,1,0,0,1,I,1,NA,49999
403,2018,18.2,7/15/2018,340,1,0,0,0,I,0,NA,48404
404,2018,18.2,7/15/2018,12,1,0,0,1,I,1,NA,49706
405,2018,18.2,7/15/2018,14,1,0,0,1,I,1,NA,49981
406,2018,18.2,7/15/2018,115,1,0,0,1,I,1,NA,49957
407,2018,18.2,7/15/2018,100,1,0,0,1,I,1,NA,49950
408,2018,18.2,7/15/2018,3,1,0,0,1,I,1,Accelerator/Incubator Backed,49943
409,2018,18.2,7/15/2018,32,1,0,0,1,I,1,NA,49980
410,2018,18.2,7/15/2018,1,1,0,0,0,I,1,NA,50000
411,2018,18.2,7/15/2018,54,1,0,0,1,I,1,Angel-Backed,49995
412,2018,18.2,7/15/2018,61,1,0,0,1,I,1,NA,49997
413,2018,18.2,7/15/2018,2,1,0,0,1,I,1,NA,49886
414,2018,18.2,7/15/2018,2,1,0,0,0,I,0,NA,28072
415,2018,18.2,7/15/2018,1,1,0,0,1,I,1,Accelerator/Incubator Backed,50000
416,2018,18.2,7/15/2018,42,1,0,0,1,I,1,NA,49996
417,2018,18.2,7/15/2018,8,1,0,0,1,I,1,Accelerator/Incubator Backed,49992
418,2018,18.2,7/15/2018,3,1,0,0,1,I,1,Accelerator/Incubator Backed,50000
419,2018,18.2,7/15/2018,14,1,0,0,1,I,1,NA,49942
420,2018,18.2,7/15/2018,4,1,0,0,1,I,1,NA,49961
421,2018,18.2,7/15/2018,30,1,0,0,1,I,1,NA,49995
422,2018,18.2,7/15/2018,40,1,0,0,1,I,1,NA,49970
423,2018,18.2,7/15/2018,35,1,0,0,0,I,0,NA,49612
424,2018,18.2,7/15/2018,100,1,0,0,1,I,1,NA,49960
425,2018,18.2,7/15/2018,66,1,0,0,1,I,1,NA,49997
426,2018,18.2,7/15/2018,28,1,0,0,1,I,1,NA,49715
427,2018,18.2,7/15/2018,1,1,0,0,0,I,0,NA,49228
428,2018,18.2,7/15/2018,58,1,0,0,1,I,1,NA,49997
429,2018,18.2,7/15/2018,21,1,0,0,0,I,1,NA,50000
430,2018,18.2,7/15/2018,70,1,0,0,1,I,1,NA,37967
431,2018,18.2,7/15/2018,3,1,0,0,1,I,1,Accelerator/Incubator Backed,49948
432,2018,18.2,7/15/2018,15,1,0,0,0,I,0,NA,49752
433,2018,18.2,7/15/2018,177,1,0,0,1,I,1,NA,49955
434,2018,18.2,7/15/2018,18,1,0,0,1,I,1,NA,49975
435,2018,18.2,7/15/2018,50,1,0,0,1,I,1,NA,49999
436,2018,18.2,7/15/2018,163,1,0,0,1,I,1,Corporate Backed or Acquired,50000
437,2018,18.2,7/15/2018,1,1,0,0,0,I,0,NA,49996
438,2018,18.2,7/15/2018,42,1,0,0,1,I,0,Venture Capital-Backed,49991
439,2018,18.2,7/15/2018,2,1,0,0,0,I,0,NA,48732
440,2018,18.2,7/15/2018,5,1,0,0,1,I,1,NA,49941
441,2018,18.2,7/15/2018,70,1,0,0,1,I,1,NA,50000
442,2018,18.2,7/15/2018,4,1,0,0,0,I,0,NA,49043
443,2018,18.2,7/15/2018,30,1,0,0,1,I,1,NA,49995
444,2018,18.2,7/15/2018,1,1,0,0,0,I,0,NA,49999
445,2018,18.2,7/15/2018,10,1,0,0,1,I,1,NA,49962
446,2018,18.2,7/15/2018,22,1,0,0,1,I,1,NA,49994
447,2018,18.2,7/15/2018,1,1,0,0,0,I,0,NA,49983
448,2018,18.2,7/15/2018,2,1,0,0,1,I,1,Accelerator/Incubator Backed,50000
449,2018,18.2,7/15/2018,10,1,0,0,1,I,1,NA,49990
450,2018,18.2,7/15/2018,465,1,0,0,0,I,0,NA,49958
451,2018,18.2,7/15/2018,3,1,0,0,0,I,0,NA,49680
452,2018,18.2,7/15/2018,14,1,0,0,0,I,0,Angel-Backed,49959
453,2018,18.2,7/15/2018,66,1,0,0,1,I,1,NA,50000
454,2018,18.2,7/15/2018,5,1,0,0,0,I,0,NA,49980
455,2018,18.2,7/15/2018,28,1,0,0,1,I,1,NA,49972
456,2018,18.2,7/15/2018,11,1,0,0,0,I,0,Venture Capital-Backed,50000
457,2018,18.2,7/15/2018,16,1,0,0,0,I,0,NA,49996
458,2018,18.2,7/15/2018,1,1,0,0,0,I,0,NA,21200
459,2018,18.2,7/15/2018,75,1,0,0,1,I,1,NA,49937
460,2018,18.2,7/15/2018,3,1,0,0,0,I,0,NA,49009
461,2018,18.2,7/15/2018,4,1,0,0,1,I,1,NA,49961
462,2018,18.2,7/15/2018,4,1,0,0,0,I,1,Accelerator/Incubator Backed,50000
463,2018,18.2,7/15/2018,32,1,0,0,1,I,1,NA,49977
464,2018,18.2,7/15/2018,25,1,0,0,0,I,0,NA,50000
465,2018,18.2,7/15/2018,2,1,0,0,1,I,1,NA,50000
466,2018,18.2,7/15/2018,1,1,1,0,1,I,1,Angel-Backed,48875
467,2018,18.2,7/15/2018,5,1,1,0,1,I,1,Venture Capital-Backed,49194
468,2018,18.2,7/15/2018,3,1,1,0,1,I,1,Venture Capital-Backed,49918
469,2018,18.2,7/15/2018,300,1,1,0,0,I,0,NA,49768
470,2018,18.2,7/15/2018,200,1,1,0,1,I,1,Private Equity-Backed,49974
471,2018,18.2,7/15/2018,3,1,1,0,0,I,0,Accelerator/Incubator Backed,49468
472,2018,18.2,7/15/2018,135,1,1,0,1,I,1,Corporate Backed or Acquired,49127
473,2018,18.2,7/15/2018,30,1,1,0,1,I,1,NA,50000
474,2018,18.2,7/15/2018,5,1,1,0,0,I,0,Formerly Accelerator/Incubator backed,50000
475,2018,18.2,7/15/2018,6,1,1,0,0,I,0,Accelerator/Incubator Backed,49866
476,2018,18.2,7/15/2018,4,1,1,0,1,I,1,NA,49983
477,2018,18.2,7/15/2018,17,1,1,0,0,I,1,Venture Capital-Backed,49998
478,2018,18.2,7/15/2018,4,1,1,0,0,I,0,Accelerator/Incubator Backed,49994
479,2018,18.2,7/15/2018,2,1,1,0,0,I,0,NA,49943
480,2018,18.2,7/15/2018,5,1,1,0,1,I,1,Venture Capital-Backed,49298
481,2018,18.2,7/15/2018,4,1,1,0,0,I,0,NA,49891
482,2018,18.2,7/15/2018,4,1,1,0,1,I,1,NA,49482
483,2018,18.2,7/15/2018,8,1,1,0,1,I,1,NA,49372
484,2018,18.2,7/15/2018,2,1,1,0,0,I,1,NA,48500
485,2018,18.2,7/15/2018,165,1,1,0,1,I,1,Corporate Backed or Acquired,50000
486,2018,18.2,7/15/2018,12,1,1,0,1,I,1,Angel-Backed,49456
487,2018,18.2,7/15/2018,7,1,1,0,0,I,1,NA,47626
488,2018,18.2,7/15/2018,20,1,1,0,1,I,1,NA,50000
489,2018,18.2,7/15/2018,1,1,1,0,0,I,0,NA,49150
490,2018,18.2,7/15/2018,19,1,1,0,1,I,1,Accelerator/Incubator Backed,49990
491,2018,18.2,7/15/2018,5,1,1,0,0,II,1,NA,648000
492,2018,18.2,7/15/2018,17,1,1,0,0,I,1,NA,49912
493,2018,18.2,7/15/2018,5,1,1,0,0,II,1,NA,717288
494,2018,18.2,7/15/2018,7,1,1,0,1,I,1,NA,49999
495,2018,18.2,7/15/2018,1,1,1,0,1,I,1,Accelerator/Incubator Backed,49999
496,2018,18.2,7/15/2018,16,1,1,0,1,I,1,NA,50000
497,2018,18.2,7/15/2018,4,1,1,0,1,I,1,NA,49996
498,2018,18.2,7/15/2018,23,1,1,0,0,I,1,Venture Capital-Backed,49978
499,2018,18.2,7/15/2018,3,1,1,0,0,I,0,NA,49986
500,2018,18.2,7/15/2018,70,1,1,0,1,I,1,NA,50000
501,2018,18.2,7/15/2018,10,1,1,0,1,I,1,NA,49269
502,2018,18.2,7/15/2018,7,1,1,0,0,I,1,NA,47626
503,2018,18.2,7/15/2018,38,1,1,0,1,II,1,NA,649926
504,2018,18.2,7/15/2018,8,1,1,0,1,I,1,Accelerator/Incubator Backed,49943
505,2018,18.2,7/15/2018,2,1,1,0,1,I,1,NA,50000
506,2018,18.2,7/15/2018,120,1,1,0,1,II,1,NA,613614
507,2018,18.2,7/15/2018,3,1,1,0,0,I,0,Venture Capital-Backed,50000
508,2018,18.2,7/15/2018,3,1,1,0,1,I,1,NA,36294
509,2018,18.2,7/15/2018,372,1,1,0,1,I,1,NA,49996
510,2018,18.2,7/15/2018,6,1,1,0,1,II,1,NA,725647
511,2018,18.2,7/15/2018,1,1,1,0,1,I,1,NA,49688
512,2018,18.2,7/15/2018,15,1,1,0,0,I,1,NA,49999
513,2018,18.2,7/15/2018,20,1,1,0,1,I,1,Venture Capital-Backed,49944
514,2018,18.2,7/15/2018,2,1,1,0,0,I,1,NA,48500
515,2018,18.2,7/15/2018,3,1,1,0,0,I,0,NA,38691
516,2018,18.2,7/15/2018,73,1,1,0,1,I,1,NA,49994
517,2018,18.2,7/15/2018,4,1,1,0,0,I,0,NA,49920
518,2018,18.2,7/15/2018,32,1,1,0,0,I,1,NA,49389
519,2018,18.2,7/15/2018,7,1,1,0,1,II,1,NA,598399
520,2018,18.2,7/15/2018,2,1,1,0,0,I,1,NA,17706
521,2018,18.2,7/15/2018,6,1,1,0,0,I,0,NA,49999
522,2018,18.2,7/15/2018,48,1,1,0,1,I,1,NA,50000
523,2018,18.2,7/15/2018,2,1,1,0,0,I,0,NA,49500
524,2018,18.2,7/15/2018,5,1,1,0,0,I,0,NA,44443
525,2018,18.2,7/15/2018,9,1,1,0,0,I,0,NA,30600
526,2018,18.2,7/15/2018,3,1,1,0,1,II,1,NA,610060
527,2018,18.2,7/15/2018,4,1,1,0,0,I,0,NA,40000
528,2018,18.2,7/15/2018,2,1,1,0,0,I,0,NA,49025
529,2018,18.2,7/15/2018,8,1,1,0,0,I,0,NA,49199
530,2018,18.2,7/15/2018,303,1,1,0,1,II,1,Venture Capital-Backed,650257
531,2018,18.2,7/15/2018,3,1,1,0,0,II,1,Accelerator/Incubator Backed,643392
532,2018,18.2,7/15/2018,4,1,1,0,0,I,1,Accelerator/Incubator Backed,49969
533,2018,18.2,7/15/2018,4,1,1,0,0,I,1,Accelerator/Incubator Backed,50000
534,2018,18.2,7/15/2018,45,1,1,0,1,II,1,NA,749474
535,2018,18.2,7/15/2018,121,1,1,0,1,I,1,NA,49689
536,2018,18.2,7/15/2018,22,1,1,0,0,I,1,NA,49399
537,2018,18.2,7/15/2018,2,1,1,0,1,I,1,NA,49959
538,2018,18.2,7/15/2018,57,1,1,0,1,I,1,NA,49980
539,2018,18.2,7/15/2018,10,1,1,0,1,I,1,NA,49911
540,2018,18.2,7/15/2018,23,1,1,0,1,I,1,Venture Capital-Backed,49920
541,2018,18.2,7/15/2018,22,1,1,0,0,I,1,Venture Capital-Backed,50000
542,2018,18.2,7/15/2018,1,1,1,0,0,I,0,NA,49665
543,2018,18.2,7/15/2018,5,1,1,0,0,I,0,NA,44706
544,2018,18.2,7/15/2018,3,1,1,0,1,I,1,NA,50000
545,2018,18.2,7/15/2018,32,1,1,0,1,II,1,Venture Capital-Backed,692454
546,2018,18.2,7/15/2018,6,1,1,0,1,II,1,Venture Capital-Backed,532936
547,2018,18.2,7/15/2018,2,1,1,0,1,II,1,Venture Capital-Backed,550562
548,2018,18.2,7/15/2018,1,1,1,0,0,I,0,NA,49935
549,2018,18.2,7/15/2018,68,1,1,0,1,I,1,NA,50000
550,2018,18.2,7/15/2018,2,1,1,0,0,I,0,NA,49537
551,2018,18.2,7/15/2018,3,1,1,0,0,I,0,NA,50000
552,2018,18.2,7/15/2018,5,1,1,0,1,II,1,Venture Capital-Backed,599774
553,2018,18.2,7/15/2018,1,1,1,0,0,I,1,NA,46850
554,2018,18.2,7/15/2018,2,1,1,0,1,II,1,NA,750000
555,2018,18.2,7/15/2018,165,1,1,0,1,I,1,NA,49999
556,2018,18.2,7/15/2018,1,1,1,0,0,I,0,NA,49931
557,2018,18.2,7/15/2018,39,1,1,0,1,I,1,NA,49862
558,2018,18.2,7/15/2018,7,1,1,0,1,I,1,NA,50000
559,2018,18.2,7/15/2018,5,1,1,0,0,I,0,NA,45396
560,2018,18.2,7/15/2018,5,1,1,0,1,I,1,NA,49732
561,2018,18.2,7/15/2018,1,1,1,0,1,I,1,NA,24968
562,2018,18.2,7/15/2018,22,1,1,0,1,II,1,Accelerator/Incubator Backed,745672
563,2018,18.2,7/15/2018,12,1,1,0,1,II,1,NA,738873
564,2018,18.2,7/15/2018,16,1,1,0,1,I,1,NA,49997
565,2018,18.2,7/15/2018,16,1,1,0,0,I,0,NA,49377
566,2018,18.2,7/15/2018,17,1,1,0,0,I,0,Venture Capital-Backed,50000
567,2018,18.2,7/15/2018,4,1,1,0,1,I,1,NA,50000
568,2018,18.2,7/15/2018,16,1,1,0,0,I,0,NA,49995
569,2018,18.2,7/15/2018,39,1,1,0,0,II,1,NA,520300
570,2018,18.2,7/15/2018,220,1,1,0,1,II,1,Private Equity-Backed,721291
571,2018,18.2,7/15/2018,5,1,1,0,1,II,1,Venture Capital-Backed,595513
572,2018,18.2,7/15/2018,5,1,1,0,1,I,1,NA,49892
573,2018,18.2,7/15/2018,4,1,1,0,0,I,0,NA,48558
574,2018,18.2,7/15/2018,5,1,1,0,1,I,1,Venture Capital-Backed,49941
575,2018,18.2,7/15/2018,15,1,1,0,1,I,1,NA,49973
576,2018,18.2,7/15/2018,9,1,1,0,0,I,0,NA,49840
577,2018,18.2,7/15/2018,36,1,1,0,1,II,1,NA,646676
578,2018,18.2,7/15/2018,3,1,1,0,0,I,0,NA,50000
579,2018,18.2,7/15/2018,10,1,1,0,0,II,1,NA,609865
580,2018,18.2,7/15/2018,75,1,1,0,1,II,1,NA,749996
581,2018,18.2,7/15/2018,25,1,1,0,1,II,1,NA,750000
582,2018,18.2,7/15/2018,5,1,1,0,0,I,1,NA,48883
583,2018,18.2,7/15/2018,14,1,1,0,1,II,1,NA,631754
584,2018,18.2,7/15/2018,40,1,1,0,1,II,1,NA,682968
585,2018,18.2,7/15/2018,70,1,1,0,1,II,1,NA,652041
586,2018,18.2,7/15/2018,3,1,1,0,1,I,1,NA,49999
587,2018,18.2,7/15/2018,9,1,1,0,1,I,1,NA,49997
588,2018,18.2,7/15/2018,6,1,1,0,0,I,0,NA,49837
589,2018,18.2,7/15/2018,21,1,1,0,1,I,1,NA,49966
590,2018,18.2,7/15/2018,4,1,1,0,1,II,1,NA,574268
591,2018,18.2,7/15/2018,3,1,1,0,0,I,0,NA,48854
592,2018,18.2,7/15/2018,300,1,1,0,0,I,0,NA,48280
593,2018,18.2,7/15/2018,20,1,1,0,1,I,1,NA,49999
594,2018,18.2,7/15/2018,16,1,1,0,0,I,0,NA,49999
595,2018,18.2,7/15/2018,50,1,1,0,1,I,1,NA,49997
596,2018,18.2,7/15/2018,1,1,1,0,1,II,1,Accelerator/Incubator Backed,541433
597,2018,18.2,7/15/2018,40,1,1,0,1,II,1,NA,712501
598,2018,18.2,7/15/2018,75,1,1,0,1,I,1,NA,49991
599,2018,18.2,7/15/2018,15,1,1,0,1,I,1,NA,49915
600,2018,18.2,7/15/2018,14,1,1,0,1,I,1,NA,49982
601,2018,18.2,7/15/2018,5,1,1,0,0,I,1,NA,49960
602,2018,18.2,7/15/2018,17,1,1,0,1,I,1,NA,49996
603,2018,18.2,7/15/2018,6,1,1,0,1,II,1,NA,691034
604,2018,18.2,7/15/2018,7,1,1,0,1,I,1,NA,49999
605,2018,18.2,7/15/2018,10,1,1,0,0,I,1,Venture Capital-Backed,48500
606,2018,18.2,7/15/2018,44,1,1,0,1,I,1,NA,49973
607,2018,18.2,7/15/2018,2,1,1,0,1,II,1,NA,334256
608,2018,18.2,7/15/2018,40,1,1,0,1,I,1,NA,49430
609,2018,18.2,7/15/2018,70,1,1,0,1,II,1,NA,629917
610,2018,18.2,7/15/2018,9,1,1,0,1,I,1,NA,49882
611,2018,18.2,7/15/2018,7,1,1,0,1,I,1,NA,49980
612,2018,18.2,7/15/2018,2,1,1,0,0,I,0,NA,49500
613,2018,18.2,7/15/2018,3,1,1,0,0,I,0,NA,50000
614,2018,18.2,7/15/2018,3,1,1,0,0,I,0,NA,49999
615,2018,18.2,7/15/2018,12,1,1,0,1,I,1,NA,49999
616,2018,18.2,7/15/2018,34,1,1,0,1,I,1,NA,49698
617,2018,18.2,7/15/2018,4,1,1,0,1,I,1,NA,49532
618,2018,18.2,7/15/2018,5,1,1,0,1,II,1,NA,606432
619,2018,18.2,7/15/2018,4,1,1,0,0,I,1,NA,49840
620,2018,18.2,7/15/2018,73,1,1,0,1,I,1,NA,49949
621,2018,18.2,7/15/2018,7,1,1,0,1,I,1,NA,48754
622,2018,18.2,7/15/2018,5,1,1,0,0,I,0,NA,50000
623,2018,18.2,7/15/2018,15,1,1,0,0,I,1,NA,50000
624,2018,18.2,7/15/2018,64,1,1,0,1,I,1,NA,49983
625,2018,18.2,7/15/2018,36,1,1,0,1,I,1,NA,50000
626,2018,18.2,7/15/2018,115,1,1,0,1,I,1,NA,49102
627,2018,18.2,7/15/2018,5,1,1,0,1,I,1,NA,49856
628,2018,18.2,7/15/2018,73,1,1,0,1,I,1,NA,49963
629,2018,18.2,7/15/2018,7,1,1,0,1,I,1,NA,49998
630,2018,18.2,7/15/2018,9,1,1,0,0,I,0,NA,50000
631,2018,18.2,7/15/2018,54,1,1,0,1,I,1,Corporate Backed or Acquired,49979
632,2018,18.2,7/15/2018,5,1,1,0,0,II,1,NA,709127
633,2018,18.2,7/15/2018,12,1,1,0,0,II,1,NA,701231
634,2018,18.2,7/15/2018,2,1,1,0,0,II,1,NA,662991
635,2018,18.2,7/15/2018,7,1,1,0,0,I,1,NA,49954
636,2018,18.2,7/15/2018,100,1,1,0,0,I,1,NA,49949
637,2018,18.2,7/15/2018,35,1,1,0,1,II,1,NA,749455
638,2018,18.2,7/15/2018,2,1,1,0,0,I,0,NA,49996
639,2018,18.2,7/15/2018,15,1,1,0,0,I,1,NA,49859
640,2018,18.2,7/15/2018,13,1,1,0,1,I,1,NA,49968
641,2018,18.2,7/15/2018,1,1,1,0,0,I,0,NA,49000
642,2018,18.2,7/15/2018,5,1,1,0,0,I,0,NA,50000
643,2018,18.2,7/15/2018,13,1,1,0,1,I,1,NA,49939
644,2018,18.2,7/15/2018,127,1,1,0,1,I,1,Corporate Backed or Acquired,49998
645,2018,18.2,7/15/2018,90,1,1,0,1,I,1,NA,49466
646,2018,18.2,7/15/2018,5,1,1,0,0,I,0,NA,49907
647,2018,18.2,7/15/2018,42,1,1,0,1,I,0,Venture Capital-Backed,49966
648,2018,18.2,7/15/2018,8,1,1,0,1,I,1,NA,49324
649,2018,18.2,7/15/2018,60,1,1,0,1,I,1,NA,49998
650,2018,18.2,7/15/2018,110,1,1,0,0,II,1,NA,688194
651,2018,18.2,7/15/2018,4,1,1,0,1,II,1,NA,644859
652,2018,18.2,7/15/2018,15,1,1,0,0,II,1,NA,653526
653,2018,18.2,7/15/2018,15,1,1,0,0,I,1,NA,50000
654,2018,18.2,7/15/2018,25,1,1,0,1,I,1,Angel-Backed,49061
655,2018,18.2,7/15/2018,15,1,1,0,1,I,1,NA,49956
656,2018,18.2,7/15/2018,29,1,1,0,1,I,1,Angel-Backed,49569
657,2018,18.2,7/15/2018,10,1,1,0,1,I,1,NA,49871
658,2018,18.2,7/15/2018,223,1,1,0,1,I,1,NA,49960
659,2018,18.2,7/15/2018,303,1,1,0,1,I,1,Venture Capital-Backed,49869
660,2018,18.2,7/15/2018,50,1,1,0,1,I,1,NA,49998
661,2018,18.2,7/15/2018,303,1,1,0,1,I,1,Venture Capital-Backed,49854
662,2018,18.2,7/15/2018,5,1,1,0,1,I,1,NA,50000
663,2018,18.2,7/15/2018,3,1,1,0,1,II,1,NA,588523
664,2018,18.2,7/15/2018,5,1,1,0,0,I,0,NA,49420
665,2018,18.2,7/15/2018,2,1,1,0,1,II,1,NA,619723
666,2018,18.2,7/15/2018,6,1,1,0,1,I,1,NA,49527
667,2018,18.2,7/15/2018,3,1,1,0,0,I,0,NA,49801
668,2018,18.2,7/15/2018,3,1,1,0,1,I,1,NA,49957
669,2018,18.2,7/15/2018,66,1,1,0,1,I,1,NA,50000
670,2018,18.2,7/15/2018,12,1,1,0,0,I,1,NA,48840
671,2018,18.2,7/15/2018,3,1,1,0,1,I,1,NA,49978
672,2018,18.2,7/15/2018,197,1,1,0,1,I,1,NA,49999
673,2018,18.2,7/15/2018,45,1,1,0,1,I,1,NA,49628
674,2018,18.2,7/15/2018,14,1,1,0,1,I,1,NA,49482
675,2018,18.2,7/15/2018,3,0,0,0,1,I,1,Venture Capital-Backed,49918
676,2018,18.2,7/15/2018,15,0,0,0,0,I,0,Venture Capital-Backed,48873
677,2018,18.2,7/15/2018,163,0,0,0,1,I,1,Corporate Backed or Acquired,50000
678,2018,18.2,7/15/2018,12,0,0,0,1,I,1,Angel-Backed,49509
679,2018,18.2,7/15/2018,13,0,0,0,0,I,0,Accelerator/Incubator Backed,49795
680,2018,18.2,7/15/2018,5,0,0,0,1,I,1,Angel-Backed,49981
681,2018,18.2,7/15/2018,3,0,0,0,0,I,0,Venture Capital-Backed,49600
682,2018,18.2,7/15/2018,88,0,0,0,0,I,0,NA,49979
683,2018,18.2,7/15/2018,110,0,0,0,1,I,1,NA,49636
684,2018,18.2,7/15/2018,8,0,0,0,1,I,1,NA,49372
685,2018,18.2,7/15/2018,6,0,0,0,0,I,1,NA,50000
686,2018,18.2,7/15/2018,3,0,0,0,1,I,1,NA,49999
687,2018,18.2,7/15/2018,10,0,0,0,0,I,0,NA,49907
688,2018,18.2,7/15/2018,68,0,0,0,1,I,1,NA,49999
689,2018,18.2,7/15/2018,12,0,0,0,1,I,1,NA,49997
690,2018,18.2,7/15/2018,8,0,0,0,1,I,1,NA,49967
691,2018,18.2,7/15/2018,4,0,0,0,0,I,0,NA,49854
692,2018,18.2,7/15/2018,300,0,0,0,0,I,0,NA,49126
693,2018,18.2,7/15/2018,16,0,0,0,0,I,0,NA,49996
694,2018,18.2,7/15/2018,15,0,0,0,1,I,1,NA,49849
695,2018,18.2,7/15/2018,40,0,0,0,1,I,1,NA,49919
696,2018,18.2,7/15/2018,10,0,0,0,1,I,1,NA,49830
697,2018,18.2,7/15/2018,130,0,0,0,1,I,1,NA,49999
698,2018,18.2,7/15/2018,251,0,0,0,1,I,1,NA,49915
699,2018,18.2,7/15/2018,2,0,0,0,1,I,1,NA,49946
700,2018,18.2,7/15/2018,13,0,0,0,0,I,1,NA,49997
701,2018,18.2,7/15/2018,10,0,0,0,1,I,1,NA,49994
702,2018,18.2,7/15/2018,5,0,0,0,1,I,1,NA,49732
703,2018,18.2,7/15/2018,3,0,0,0,0,I,1,NA,49790
704,2018,18.2,7/15/2018,10,0,0,0,0,I,1,NA,49825
705,2018,18.2,7/15/2018,2,0,0,0,1,I,0,NA,49868
706,2018,18.2,7/15/2018,7,0,0,0,1,I,1,NA,49998
707,2018,18.2,7/15/2018,4,0,0,0,0,I,0,NA,49464
708,2018,18.2,7/15/2018,10,0,0,0,1,I,1,Venture Capital-Backed,150000
709,2018,18.2,7/15/2018,372,0,0,0,1,I,1,NA,149999
710,2018,18.2,7/15/2018,4,0,0,0,1,I,1,NA,149954
711,2018,18.2,7/15/2018,52,0,0,0,1,I,1,NA,149991
712,2018,18.2,7/15/2018,12,0,0,0,1,I,1,NA,149995
713,2018,18.2,7/15/2018,40,0,0,0,1,I,1,NA,149948
714,2018,18.2,7/15/2018,29,0,0,0,1,I,1,NA,149999
715,2018,18.2,7/15/2018,1,0,0,0,0,I,0,NA,149998
716,2018,18.2,7/15/2018,10,0,0,0,1,I,1,NA,149881
717,2018,18.2,7/15/2018,12,0,0,0,1,I,1,NA,150000
718,2018,18.2,7/15/2018,26,0,0,0,1,I,1,NA,149530
719,2018,18.2,7/15/2018,204,0,0,0,1,I,1,Corporate Backed or Acquired,150000
720,2018,18.2,7/15/2018,20,0,0,0,1,I,1,NA,150000
721,2018,18.2,7/15/2018,75,0,0,0,1,I,1,NA,149987
722,2018,18.2,7/15/2018,2,0,0,0,0,I,1,NA,149974
723,2018,18.2,7/15/2018,80,0,0,0,1,I,1,NA,149343
724,2018,18.2,7/15/2018,3,0,0,0,1,I,1,NA,149766
725,2018,18.2,7/15/2018,8,0,0,0,1,I,1,NA,149998
726,2018,18.2,7/15/2018,204,0,0,0,1,I,1,Corporate Backed or Acquired,150000
727,2018,18.2,7/15/2018,40,0,0,0,1,I,1,Venture Capital-Backed,149906
728,2018,18.2,7/15/2018,4,0,0,0,0,I,0,Formerly VC-backed,150000
729,2018,18.2,7/15/2018,7,0,0,0,1,I,1,Accelerator/Incubator Backed,149982
730,2018,18.2,7/15/2018,372,0,0,0,1,I,1,NA,149995
